"","FAULT_TYPE","rules","support","confidence","lift","itemset","improvement","rel_improvement","FAULT_COUNT","MODEL","AGE","DEALERSHIP","CUSTOMER_TYPE","USER_CUSTOMISED","COUNTRY","GEO_TYPE","COMPRESSED","OBJECT_COUNT","FAULT_RATE","AGGREGATION_LEVEL","MIN_RANK","MAX_RANK","SIMPLE_COMBI","AVG_FAULT_RATE","PS_RATIO","LIFT","CHI_SQUARE","BINOMIAL_TEST","ZHANG","row_num","SET_SIZE","min_imp_psr","min_imp_chi","min_imp_bin","min_improvement","min_improvement_adj","max_improvement","LIST_ID","classification","rules_attributes","count_neg","COMBI","suppressed"
"3833","TurboCharger","{MODEL=Opal,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,COUNTRY=Austria,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",1.122708e-05,0.003893034,2.709784,41307,9.954729e-05,0.02557062,275,"Opal","*","VWDealer","*","N","Austria","SuperRural",FALSE,70639,0.003893034,2,80564.5,161777.5,121171,1.405209514,2.79310045302809e-08,2.77042957737902,1.79007991366429e-08,17.6513050477495,0.632791863172827,5341,5,-8.12929275123839e-07,-5.56791590786677e-07,-57.2964284360115,0.0255708015907388,-0.173756063834644,0.666464767582302,5572,1,";10;12;14;15;16;1",0,0,FALSE
"3834","TurboCharger","{MODEL=Opal,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Austria,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",1.408488e-05,0.003878932,2.699969,41308,8.544603e-05,0.02202823,345,"Opal","*","*","Private","N","Austria","SuperRural",FALSE,88942,0.003878932,2,80453.5,162407.5,121430.5,1.405209514,3.48420843686117e-08,2.7603940632016,2.23009223525957e-08,19.6942403373689,0.631919978381838,5342,5,-1.14678703597948e-06,-9.79196669919637e-07,-71.7601856178143,0.0220282283886389,-0.177473496558788,0.665252187973391,5573,1,";10;13;14;15;16;1",0,0,FALSE
"3835","TurboCharger","{DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,COUNTRY=Austria,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",1.310506e-05,0.003834438,2.668999,22041,9.853581e-05,0.02569759,321,"*","*","VWDealer","Private","*","Austria","SuperRural",FALSE,83715,0.003834438,3,79907,162173,121040,1.405209514,3.18351850627392e-08,2.72873045748536,2.02376922923865e-08,18.763109675923,0.627472173891393,5343,4,-1.14979393528535e-06,-9.81259899979846e-07,-72.6913162792603,0.0256976380893366,-0.173622771363842,0.661367845822517,5574,1,";12;13;15;16;1",0,0,FALSE
"3836","TurboCharger","{AGE=OutofWarranty,MODEL=Opal,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=France,GEO_TYPE=SmallTown}=>{FAULT_TYPE=TurboCharger}",1.63303e-07,0.004571429,3.181988,73754,0.001642742,0.3593498,4,"Opal","OutofWarranty","Re-Import","Private","N","France","SmallTown",FALSE,875,0.004571429,0,74620.5,116767.5,95694,1.405209514,5.17053140722258e-10,3.25320100273674,3.58129202929472e-10,2.50022938484704,0.685755555602734,5355,7,-1.18111206720737e-06,-1.0011394630693e-06,-88.9541965703362,0.359349997560938,0.360960404359199,0.732600681318686,5588,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"3837","TurboCharger","{MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=France,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",1.224772e-07,0.006726457,4.682017,59248,0.001775962,0.2640264,3,"Ultima","*","Re-Import","Private","Y","France","NormalUrban",FALSE,446,0.006726457,1,81532.5,121115.5,101324,1.405209514,6.51731492592319e-10,4.78680007001433,5.15589205820606e-10,2.99996161963281,0.786431160965336,5359,6,-1.1809773888555e-06,-1.00098200306641e-06,-88.4544643355504,0.264026366332231,0.158823462375679,0.818270301884038,5592,1,";10;12;13;14;15;16;1",0,0,FALSE
"3838","TurboCharger","{AGE=OutofWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Switzerland,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",4.082575e-08,0.005464481,3.803606,74013,2.969827e-05,0.005434783,1,"Ultima","OutofWarranty","VWFranchise","Private","Y","Switzerland","Village",FALSE,183,0.005464481,0,59191.5,94237.5,76714.5,1.405209514,1.65722802869564e-10,3.88873043169561,1.231075432687e-10,1.46591387052831,0.737097089739417,5368,7,-1.18146339754522e-06,-1.00137448472896e-06,-89.9885120846549,0.0054347338750011,-0.193989120293439,0.947905281398179,5601,1,";10;11;12;13;14;15;16;1",0,0,FALSE
"3839","TurboCharger","{AGE=OutofWarranty,MODEL=Ultima,DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",8.165149e-08,0.005434783,3.782934,59310,0.000853131,0.1569761,2,"Ultima","OutofWarranty","VWFranchise","Private","Y","*","Village",FALSE,368,0.005434783,1,68383.5,107734.5,88059,1.405209514,3.29020679196394e-10,3.86759621668773,2.43953266731359e-10,2.06356332544917,0.735665977340799,5375,6,-1.18130009966889e-06,-1.0012536390055e-06,-89.3908626297341,0.156976092697721,-0.0137681402291434,0.947620613371316,5608,1,";10;11;12;13;14;16;1",0,0,FALSE
"3840","TurboCharger","{AGE=InWarranty,MODEL=Ultima,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=France,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",2.857802e-07,0.009831461,6.843285,59160,8.042333e-05,0.008180202,7,"Ultima","InWarranty","*","Private","Y","France","Village",FALSE,712,0.009831461,1,110234,141948,126091,1.405209514,2.40805583491938e-09,6.99643782798926,2.0639329541322e-09,6.00218289352626,0.853896176933897,5428,6,-1.23392829480052e-06,-1.07033681186223e-06,-129.740384416182,0.00818026944316812,-0.191710425832101,0.875664766406539,5661,1,";10;11;13;14;15;16;1",0,0,FALSE
"3841","TurboCharger","{AGE=InWarranty,MODEL=Ultima,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Holland,GEO_TYPE=Suburban}=>{FAULT_TYPE=TurboCharger}",1.143121e-06,0.01048689,7.299504,59174,0.0004521558,0.04311628,28,"Ultima","InWarranty","*","Private","Y","Holland","Suburban",FALSE,2670,0.01048689,1,114040,157088,135564,1.405209514,1.03814596788368e-08,7.46286578301661,8.99135561852085e-09,12.5272764148168,0.863098478019988,5433,6,-1.22595489095661e-06,-1.06340938919784e-06,-123.215290894892,0.0431157378402939,-0.154901198921654,0.887176560448331,5666,1,";10;11;13;14;15;16;1",0,0,FALSE
"3842","TurboCharger","{AGE=InWarranty,MODEL=Ultima,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Switzerland}=>{FAULT_TYPE=TurboCharger}",1.837159e-06,0.009706644,6.756405,59184,9.45903e-05,0.009744903,45,"Ultima","InWarranty","VWDealer","Private","Y","Switzerland","*",FALSE,4636,0.009706644,1,111562.5,159379.5,135471,1.405209514,1.52510550788653e-08,6.90761335110061,1.304566003819e-08,15.0889725925444,0.852153584009219,5436,6,-1.22108529555658e-06,-1.05935508477817e-06,-120.653594717164,0.00974497467919909,-0.190158600149972,0.854970780838362,5669,1,";10;11;12;13;14;15;1",0,0,FALSE
"3843","TurboCharger","{AGE=InWarranty,MODEL=Opal,USER_CUSTOMISED=N,COUNTRY=UnitedKingdom,GEO_TYPE=Suburban}=>{FAULT_TYPE=TurboCharger}",2.694499e-06,0.01077727,7.501625,40711,3.413862e-05,0.00316765,66,"Opal","InWarranty","*","*","N","UnitedKingdom","Suburban",FALSE,6124,0.01077727,2,115088.5,161761.5,138425,1.405209514,2.52530076074665e-08,7.66951112458807,2.19658531662692e-08,19.5788637903381,0.866912292715341,5453,5,-8.73300343696106e-07,-7.6611483701478e-07,-97.1825474252054,0.00316777811078318,-0.196821240691509,0.890216446279995,5686,1,";10;11;14;15;16;1",0,0,FALSE
"3844","TurboCharger","{MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Holland,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",1.224772e-07,0.00433526,3.017601,59268,0.0006525406,0.1505194,3,"Ultima","*","Re-Import","Private","Y","Holland","Village",FALSE,692,0.00433526,1,68241.5,109486.5,88864,1.405209514,3.58864379383919e-10,3.08513424995214,2.42550796463497e-10,2.0576095261971,0.668629773710783,5457,6,-1.18127025596871e-06,-1.00125504147577e-06,-89.3968164289862,0.150519230680513,-0.0227436178079614,0.713372900356611,5690,1,";10;12;13;14;15;16;1",0,0,FALSE
"3845","TurboCharger","{MODEL=Ultima,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Holland,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",2.041287e-07,0.0067659,4.709471,59271,0.001880552,0.2779455,5,"Ultima","*","VWDealer","Private","Y","Holland","NormalUrban",FALSE,739,0.0067659,1,91995.5,129966.5,110981,1.405209514,1.09427078000955e-09,4.81486919394712,8.67028035953894e-10,3.89025225542441,0.787685709675765,5458,6,-1.18053484956808e-06,-1.00063056423628e-06,-87.5641736997588,0.277945580041088,0.18494935393614,0.77348098553038,5691,1,";10;12;13;14;15;16;1",0,0,FALSE
"3846","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,COUNTRY=Spain}=>{FAULT_TYPE=TurboCharger}",1.412571e-05,0.009821175,6.836126,21781,7.70622e-05,0.007846536,346,"*","InWarranty","VWDealer","Private","*","Spain","*",FALSE,35230,0.009821175,3,112173,164999,138586,1.405209514,1.18881487825245e-07,6.98911792309428,1.02018694150658e-07,42.1691724768508,0.854947982077331,5477,4,-1.1174548628102e-06,-9.70382050665705e-07,-93.5733948328579,0.00784651531003157,-0.192087232890847,0.824331915478545,5711,1,";11;12;13;15;1",0,0,FALSE
"3847","TurboCharger","{AGE=InWarranty,MODEL=Opal,USER_CUSTOMISED=N,COUNTRY=Switzerland,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",2.000462e-06,0.01090828,7.592817,41006,0.0001651502,0.0151399,49,"Opal","InWarranty","*","*","N","Switzerland","Village",FALSE,4492,0.01090828,2,115488.5,160618.5,138053.5,1.405209514,1.90105313905645e-08,7.76274277345947,1.65646183772499e-08,17.0027291052259,0.868455840683618,5514,5,-8.79542819913008e-07,-7.71516071803799e-07,-99.7586821103175,0.0151398753974045,-0.184626459521787,0.886086257411801,5753,1,";10;11;14;15;16;1",0,0,FALSE
"3848","TurboCharger","{AGE=InWarranty,MODEL=Opal,USER_CUSTOMISED=N,COUNTRY=Austria,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",1.469727e-06,0.010886,7.577307,41050,0.0001428683,0.01312404,36,"Opal","InWarranty","*","*","N","Austria","Village",FALSE,3307,0.010886,2,115418.5,158975.5,137197,1.405209514,1.39341737586173e-08,7.74688748655882,1.2137131739109e-08,14.5544721010171,0.868144207024283,5525,5,-8.84619177544955e-07,-7.7594355844194e-07,-102.206939114526,0.0131241962153224,-0.186700344908104,0.885853114091494,5764,1,";10;11;14;15;16;1",0,0,FALSE
"3849","TurboCharger","{AGE=InWarranty,DEALERSHIP=VWDealer,COUNTRY=Austria,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",1.91881e-06,0.00914219,6.363512,21870,4.121865e-05,0.004508618,47,"*","InWarranty","VWDealer","*","*","Austria","Village",FALSE,5141,0.00914219,3,109315,159181,134248,1.405209514,1.48457955263417e-08,6.50592663152151,1.25665453366054e-08,14.8091494054388,0.843031006343097,5526,4,-8.85212622680991e-07,-7.57613813608087e-07,-100.380339922301,0.0045085477330923,-0.195466915100322,0.864080378990154,5765,1,";11;12;15;16;1",0,0,FALSE
"3850","TurboCharger","{CUSTOMER_TYPE=Private,COUNTRY=Spain,GEO_TYPE=SmallTown}=>{FAULT_TYPE=TurboCharger}",1.020644e-06,0.003115265,2.168411,8240,0.0004723589,0.1516272,25,"*","*","*","Private","*","Spain","SmallTown",FALSE,8025,0.003115265,4,70669,137216,103942.5,1.405209514,1.74535787145298e-09,2.21693987192859,9.58389151532008e-10,4.08947477666895,0.539009370210847,5542,3,-1.17988376247664e-06,-1.0005392031207e-06,-87.3649511785143,0.15162722914423,-0.0212727205610599,0.547802514392837,5781,1,";13;15;16;1",0,0,FALSE
"3851","TurboCharger","{AGE=OutofWarranty,MODEL=Lamura,USER_CUSTOMISED=N,COUNTRY=Portugal,GEO_TYPE=SmallTown}=>{FAULT_TYPE=TurboCharger}",1.63303e-07,0.002157497,1.501747,40036,0.0001523559,0.07061697,4,"Lamura","OutofWarranty","*","*","N","Portugal","SmallTown",FALSE,1854,0.002157497,2,49116.5,88395.5,68756,1.405209514,1.22850803326258e-10,1.53535610064194,4.28395018747965e-11,0.864716037401267,0.334134299844446,5546,5,-1.45948578620892e-07,-3.39126694640722e-07,-21.7983508978617,0.0706170159216906,-0.12400624940848,0.463277585090501,5785,1,";10;11;14;15;16;1",0,0,FALSE
"3852","TurboCharger","{MODEL=Ultima,CUSTOMER_TYPE=Private,GEO_TYPE=SuperUrban}=>{FAULT_TYPE=TurboCharger}",1.63303e-06,0.003928115,2.734204,8289,0.0001142991,0.02909769,40,"Ultima","*","*","Private","*","*","SuperUrban",FALSE,10183,0.003928115,4,80801,148248,114524.5,1.405209514,4.11998034580258e-09,2.79539453787103,2.64723457356334e-09,6.79631757552912,0.634526576035024,5558,3,-1.17750914000229e-06,-9.98850357698669e-07,-84.6581083796541,0.0290976715294742,-0.170012424316036,0.611604293662482,5798,1,";10;13;16;1",0,0,FALSE
"3853","TurboCharger","{MODEL=Ultima,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Unknown,GEO_TYPE=SuperUrban}=>{FAULT_TYPE=TurboCharger}",1.469727e-06,0.003982301,2.77192,21332,5.41854e-05,0.01360656,36,"Ultima","*","*","Private","Unknown","*","SuperUrban",FALSE,9040,0.003982301,3,81392.5,147357.5,114375,1.405209514,3.78762093844432e-09,2.83395533571658,2.45201176223813e-09,6.54107099070869,0.639475216708535,5559,4,-1.17784149940965e-06,-9.99045580509994e-07,-84.9133549644746,0.0136067062735839,-0.186185685836219,0.616889079956538,5799,1,";10;13;14;16;1",0,0,FALSE
"3854","TurboCharger","{AGE=InWarranty,MODEL=Ultima,CUSTOMER_TYPE=Private,USER_CUSTOMISED=Y,COUNTRY=Holland}=>{FAULT_TYPE=TurboCharger}",2.122939e-06,0.01003474,6.984777,40158,0.0004226823,0.04212191,52,"Ultima","InWarranty","*","Private","Y","Holland","*",FALSE,5182,0.01003474,2,112606,160429,136517.5,1.405209514,1.83199668204184e-08,7.14109881837877,1.57578791678042e-08,16.5832895165581,0.85701281174128,5568,5,-1.21801638381502e-06,-1.05664286564856e-06,-119.159277793151,0.0421223668973984,-0.156024771411101,0.837403061763434,5808,1,";10;11;13;14;15;1",0,0,FALSE
"3855","TurboCharger","{USER_CUSTOMISED=N,COUNTRY=UnitedKingdom,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",2.531196e-05,0.00307732,2.141999,8530,2.666103e-05,0.008663716,620,"*","*","*","*","N","UnitedKingdom","SuperRural",FALSE,201474,0.00307732,4,70546,162971,116758.5,1.405209514,4.23243937372126e-08,2.18993678119945,2.31883619077869e-08,20.0359198646952,0.537568064085192,5628,3,-1.21795058658913e-07,-6.81134535515092e-08,-19.221775360541,0.00866370738174785,-0.191260322068042,0.583472956988549,5868,1,";14;15;16;1",0,0,FALSE
"3856","TurboCharger","{COUNTRY=France,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",4.490832e-06,0.003227794,2.246738,2078,0.0001864445,0.0577622,110,"*","*","*","*","*","France","SuperRural",FALSE,34079,0.003227794,5,72312,154881,113596.5,1.405209514,8.18492073243235e-09,2.29701974534169,4.62808119744019e-09,8.9818521454877,0.555683408330158,5629,2,-1.55934531663693e-07,-8.66737342618559e-08,-30.2758430797485,0.057762050490211,-0.138696697488782,0.621290268214142,5869,1,";15;16;1",0,0,FALSE
"3857","TurboCharger","{COUNTRY=Holland,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",1.371745e-05,0.003622329,2.521358,2081,0.0005809793,0.1603883,336,"*","*","*","*","*","Holland","SuperRural",FALSE,92758,0.003622329,5,77518,162038,119778,1.405209514,3.04132256932307e-08,2.5777857066231,1.86857900958993e-08,18.0260096054665,0.605681986236927,5630,2,-1.33706226702895e-07,-7.26160253633968e-08,-21.2316856197697,0.160388247450742,-0.0089730229121936,0.549566590997118,5870,1,";15;16;1",0,0,FALSE
"3858","TurboCharger","{COUNTRY=Austria,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",1.922893e-05,0.003621768,2.520967,2084,0.0005804178,0.1602582,471,"*","*","*","*","*","Austria","SuperRural",FALSE,130047,0.003621768,5,77626,162987,120306.5,1.405209514,4.26220479682e-08,2.57738647789998,2.62243534607252e-08,21.3385141542015,0.60654714552991,5632,2,-1.21497404427925e-07,-6.50774619985709e-08,-17.9191810710348,0.160258194340444,-0.00915748051782428,0.641483386014786,5872,1,";15;16;1",0,0,FALSE
"3859","TurboCharger","{MODEL=Opal,USER_CUSTOMISED=N,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",7.67524e-05,0.003131215,2.179513,8577,8.055542e-05,0.02572657,1880,"Opal","*","*","*","N","*","SuperRural",FALSE,600406,0.003131215,4,71735.5,165033.5,118384.5,1.405209514,1.32475063463666e-07,2.22829049248808,7.48585792174663e-08,35.7025712686495,0.554780661491422,5635,3,-6.34877837975034e-07,-3.93156097448408e-07,-39.2451622151115,0.0257267546303912,-0.17359364296345,0.569261133457779,5875,1,";10;14;16;1",0,0,FALSE
"3860","TurboCharger","{USER_CUSTOMISED=N,GEO_TYPE=SuperRural}=>{FAULT_TYPE=TurboCharger}",9.8635e-05,0.003050659,2.123441,2091,9.309394e-06,0.003051601,2416,"*","*","*","*","N","*","SuperRural",FALSE,791960,0.003050659,5,70576,165242,117909,1.405209514,1.6229891005161e-07,2.17096380974261,9.04649340395071e-08,39.0904787185493,0.54674387494843,5637,2,-1.82054234451544e-09,-8.36881419789014e-10,-0.167216506686898,0.00305147182952925,-0.196938939865564,0.557887000808678,5877,1,";14;16;1",0,0,FALSE
"3861","TurboCharger","{COUNTRY=France,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",8.042672e-06,0.002666558,1.856084,2094,0.0003145116,0.1179466,197,"*","*","*","*","*","France","VeryRural",FALSE,73878,0.002666558,5,63574,156528,110051,1.405209514,1.01446121505946e-08,1.89762307572876,4.81317120615374e-09,9.15224139580191,0.462626705149485,5638,2,-1.56575857956766e-07,-6.77326663034711e-08,-25.0754023120049,0.117946431317076,-0.0662818851682805,0.541582444484613,5878,1,";15;16;1",0,0,FALSE
"3862","TurboCharger","{DEALERSHIP=Re-Import,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",3.433445e-05,0.002553561,1.777431,2103,0.0002015142,0.07891497,841,"*","*","Re-Import","*","*","*","VeryRural",FALSE,329344,0.002553561,5,62039,162725,112382,1.405209514,3.94280166784927e-08,1.81721015589423,1.79726689947712e-08,17.5927821887412,0.443351549281018,5644,2,-1.34970540876486e-07,-5.45731685148536e-08,-16.6348615190656,0.0789148957083854,-0.114323872562382,0.255344203643461,5884,1,";12;16;1",0,0,FALSE
"3863","TurboCharger","{MODEL=Opal,USER_CUSTOMISED=N,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",0.0001312956,0.002804743,1.952269,8651,0.000384641,0.1371395,3216,"Opal","*","*","*","N","*","VeryRural",FALSE,1146629,0.002804743,4,66477.5,165351.5,115914.5,1.405209514,1.83752588764462e-07,1.9959607247578,9.61933546481632e-08,40.0064085832457,0.51173070659315,5645,3,-5.83600312674239e-07,-3.71821322017711e-07,-34.9413249005153,0.137139481228761,-0.0410641066773265,0.519123142476869,5885,1,";10;14;16;1",0,0,FALSE
"3864","TurboCharger","{DEALERSHIP=VWDealer,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",0.0001317447,0.002612319,1.81833,2105,0.000260272,0.09963254,3227,"*","*","VWDealer","*","*","*","VeryRural",FALSE,1235301,0.002612319,5,63373,165228,114300.5,1.405209514,1.59030277100224e-07,1.85902456108762,7.73881065641205e-08,35.8152403932196,0.473947044677925,5646,2,-6.81830002553896e-07,-4.973042833592e-07,-37.7298667000729,0.0996325487048099,-0.0893422261885612,0.14818021841896,5886,1,";12;16;1",0,0,FALSE
"3865","TurboCharger","{CUSTOMER_TYPE=Private,GEO_TYPE=VeryRural}=>{FAULT_TYPE=TurboCharger}",0.0001577507,0.002674276,1.861456,2106,0.0003105861,0.1161384,3864,"*","*","*","Private","*","*","VeryRural",FALSE,1444877,0.002674276,5,64439,165397,114918,1.405209514,2.0019612651304e-07,1.90311549513178,1.00957522565594e-07,40.7225181357759,0.491796373192095,5647,2,-9.8143299383505e-07,-9.00540069706639e-07,-50.7319078194074,0.116138349220499,-0.0686011947987502,0.120492050932664,5887,1,";13;16;1",0,0,FALSE
"3866","TurboCharger","{MODEL=Lamura,USER_CUSTOMISED=N,COUNTRY=Germany}=>{FAULT_TYPE=TurboCharger}",4.164226e-05,0.001962221,1.365824,8686,0.0002025515,0.1032256,1020,"Lamura","*","*","*","N","Germany","*",FALSE,519819,0.001962221,4,49239.5,161121.5,105180.5,1.405209514,2.31952171229984e-08,1.39639034638645,6.7271387488292e-09,10.7207467404866,0.273648411347243,5651,3,-1.2287621230122e-07,-3.16948809494907e-08,-11.9423201947764,0.103225375734945,-0.0848925830331051,0.312648269486465,5891,1,";10;14;15;1",0,0,FALSE
"3867","TurboCharger","{MODEL=Opal,USER_CUSTOMISED=N,COUNTRY=Germany}=>{FAULT_TYPE=TurboCharger}",6.895469e-05,0.002889204,2.011059,8687,0.0004691021,0.1623638,1689,"Opal","*","*","*","N","Germany","*",FALSE,584590,0.002889204,4,67899.5,164739.5,116319.5,1.405209514,1.02328379743839e-07,2.05606635253681,5.38444312888554e-08,30.2895477849234,0.515041762095456,5652,3,-6.65024521694861e-07,-4.14170245377019e-07,-44.6581856988376,0.16236375140004,-0.0061643370777853,0.533180765359594,5892,1,";10;14;15;1",0,0,FALSE
"3868","TurboCharger","{DEALERSHIP=VWDealer,COUNTRY=Germany}=>{FAULT_TYPE=TurboCharger}",0.0001000639,0.002655624,1.848473,2114,0.0004303984,0.1620705,2451,"*","*","VWDealer","*","*","Germany","*",FALSE,922947,0.002655624,5,64122,164973,114547.5,1.405209514,1.25121350085655e-07,1.88984202963488,6.12208531350131e-08,32.0683923725993,0.476985796242566,5653,2,-7.15738929568465e-07,-5.13471536788307e-07,-41.4767147206932,0.162070760017231,-0.00658178518816244,0.357537814088139,5893,1,";12;15;1",0,0,FALSE
"3869","TurboCharger","{CUSTOMER_TYPE=Private,COUNTRY=Germany}=>{FAULT_TYPE=TurboCharger}",0.0001163534,0.003050321,2.123206,2116,0.0006866307,0.2251011,2850,"*","*","*","Private","*","Germany","*",FALSE,934328,0.003050321,5,70570,165372,117971,1.405209514,1.91414314775152e-07,2.17072327621602,1.07328336152429e-07,42.4502085089702,0.549993400170634,5654,2,-9.90214805572937e-07,-8.94169256119803e-07,-49.004217446213,0.225101227051186,0.0904911590577344,0.440669359060899,5894,1,";13;15;1",0,0,FALSE
"3870","TurboCharger","{CUSTOMER_TYPE=Corporate,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",1.612617e-05,0.001813699,1.262443,2128,0.0001624235,0.08955372,395,"*","*","*","Corporate","*","*","NormalRural",FALSE,217787,0.001813699,5,45258,152932,99095,1.405209514,6.58737089444862e-09,1.29069649894215,1.49694750648353e-09,5.08899085342641,0.20974991587447,5660,2,-2.9065205011383e-08,-4.32684177486616e-09,-4.54106440474827,0.0895539998643656,-0.101637117515136,0.156325829148056,5900,1,";13;16;1",0,0,FALSE
"3871","TurboCharger","{DEALERSHIP=Re-Import,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",2.849637e-05,0.002092345,1.456397,2129,0.0001908208,0.09119949,698,"*","*","Re-Import","*","*","*","NormalRural",FALSE,333597,0.002092345,5,52318,160324,106321,1.405209514,1.95808670491858e-08,1.48899148429762,6.51923265164598e-09,10.5946900771104,0.317701086564806,5661,2,-1.54817690505793e-07,-4.93187563231172e-08,-17.5934707222321,0.0911995870661865,-0.0996483386739484,0.210801755924573,5901,1,";12;16;1",0,0,FALSE
