AGE;MODEL;DEALERSHIP;CUSTOMER_TYPE;USER_CUSTOMISED;COUNTRY;GEO_TYPE;FAULT_TYPE;OBJECT_COUNT;EVENT_COUNT;EVENT_RATE;AGGREGATION_LEVEL;SUBSET_TYPE;SIGNIFICANCE
Out of Warranty;Ultima;Branch;Private;Unknown;Holland;*;Turbo Charger;262310;650;2,477984065;1;minimal;0
*;Eleganz;Franchise;Other;N;Switzerland;Suburban;Gearbox;268697;648;2,411638388;1;minimal;0
Out of Warranty;Opal;*;Private;N;France;Suburban;Turbo Charger;316886;644;2,032276592;1;minimal;0
Out of Warranty;*;Branch;Private;N;Spain;Suburban;Turbo Charger;317921;641;2,016224156;1;singleton;0
Out of Warranty;*;Branch;Private;N;Austria;Suburban;Turbo Charger;372507;616;1,6536602;1;singleton;0
*;Eleganz;Dodgy Dealer;Other;N;France;Suburban;Gearbox;266987;616;2,307228442;1;minimal;0
Out of Warranty;Ultima;Branch;Private;Unknown;Germany;*;Turbo Charger;178810;606;3,3890722;1;minimal;0
Out of Warranty;Opal;*;Private;N;Spain;Very Rural;Turbo Charger;184232;606;3,289330844;1;minimal;0
Out of Warranty;*;Branch;Private;N;Switzerland;Suburban;Turbo Charger;304453;599;1,967462958;1;singleton;0
Out of Warranty;Eleganz;Franchise;Other;N;*;Rural;Gearbox;259314;598;2,306084515;1;minimal;0
Out of Warranty;Lamura;Branch;Private;N;Switzerland;*;Turbo Charger;312149;594;1,902937379;1;minimal;0
Out of Warranty;Opal;*;Private;N;Holland;Suburban;Turbo Charger;255662;591;2,311645845;1;minimal;0
Out of Warranty;Eleganz;Franchise;Other;*;Holland;Suburban;Gearbox;252641;587;2,323455021;1;redundant;0
Out of Warranty;Eleganz;Franchise;*;N;Holland;Suburban;Gearbox;252641;587;2,323455021;1;redundant;0
Out of Warranty;*;Franchise;Other;N;Holland;Suburban;Gearbox;252643;587;2,323436628;1;redundant;0
Out of Warranty;Eleganz;Franchise;Other;*;Belgium;Suburban;Gearbox;250792;586;2,336597659;1;redundant;0
Out of Warranty;Eleganz;Franchise;*;N;Belgium;Suburban;Gearbox;250792;586;2,336597659;1;redundant;0
Out of Warranty;*;Franchise;Other;N;Belgium;Suburban;Gearbox;250793;586;2,336588342;1;redundant;0
In Warranty;Eleganz;Franchise;Other;N;*;Urban;Gearbox;38024;583;15,33242163;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;Germany;Urban;Turbo Charger;201935;583;2,887067621;1;maximal;0
Out of Warranty;Eleganz;*;Other;N;United Kingdom;Suburban;Gearbox;319339;583;1,8256461;1;minimal;0
Out of Warranty;Opal;*;Private;N;Spain;Suburban;Turbo Charger;263109;582;2,212010992;1;minimal;0
Out of Warranty;Lamura;Branch;Private;N;Portugal;*;Turbo Charger;356087;580;1,62881543;1;minimal;0
Out of Warranty;Eleganz;Franchise;Other;*;Austria;Suburban;Gearbox;312877;575;1,837782899;1;redundant;0
Out of Warranty;Eleganz;Franchise;*;N;Austria;Suburban;Gearbox;312877;575;1,837782899;1;redundant;0
Out of Warranty;*;Franchise;Other;N;Austria;Suburban;Gearbox;312878;575;1,837777025;1;maximal;0
Out of Warranty;*;Branch;Private;N;Spain;Very Rural;Turbo Charger;179905;572;3,179455824;1;singleton;0
*;Eleganz;Franchise;Other;N;Belgium;Urban;Gearbox;141412;562;3,974203038;1;minimal;0
In Warranty;Eleganz;Dodgy Dealer;Other;N;*;Suburban;Gearbox;41935;559;13,33015381;1;minimal;0
Out of Warranty;Opal;Re-Import;Private;N;*;Urban;Turbo Charger;240806;554;2,300607128;1;minimal;0
Out of Warranty;Opal;*;Private;N;Austria;Suburban;Turbo Charger;297493;549;1,845421573;1;minimal;0
*;Eleganz;Dodgy Dealer;Other;N;Portugal;Suburban;Gearbox;256292;546;2,130382532;1;minimal;0
*;Eleganz;Dodgy Dealer;Other;N;Austria;Suburban;Gearbox;226211;545;2,409255076;1;minimal;0
*;Ultima;Branch;Private;Unknown;Belgium;Suburban;Turbo Charger;184173;540;2,932025867;1;minimal;0
Out of Warranty;*;Branch;Private;N;Belgium;Urban;Turbo Charger;174830;537;3,071555225;1;singleton;0
*;Ultima;Branch;Private;Unknown;Germany;Urban;Turbo Charger;145870;530;3,633372181;1;minimal;0
Out of Warranty;Opal;*;Private;N;Portugal;Suburban;Turbo Charger;313014;529;1,690020255;1;minimal;0
Out of Warranty;Lamura;Branch;Private;N;*;Rural;Turbo Charger;254069;527;2,074239675;1;minimal;0
Out of Warranty;Ultima;*;Private;Unknown;Germany;Urban;Turbo Charger;150212;525;3,495060315;1;minimal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;*;France;Suburban;Gearbox;259952;524;2,015756755;1;redundant;0
Out of Warranty;Eleganz;Dodgy Dealer;*;N;France;Suburban;Gearbox;259952;524;2,015756755;1;redundant;0
Out of Warranty;*;Dodgy Dealer;Other;N;France;Suburban;Gearbox;259952;524;2,015756755;1;redundant;0
*;Eleganz;Dodgy Dealer;Other;N;Belgium;Suburban;Gearbox;194685;522;2,681254334;1;minimal;0
Out of Warranty;Eleganz;Franchise;Other;*;Switzerland;Suburban;Gearbox;258654;520;2,010407726;1;redundant;0
Out of Warranty;Eleganz;Franchise;*;N;Switzerland;Suburban;Gearbox;258654;520;2,010407726;1;redundant;0
Out of Warranty;*;Franchise;Other;N;Switzerland;Suburban;Gearbox;258656;520;2,010392181;1;redundant;0
Out of Warranty;Ultima;Branch;Private;*;Belgium;Suburban;Turbo Charger;187923;517;2,751126791;1;singleton;0
Out of Warranty;Ultima;*;Private;Unknown;Belgium;Suburban;Turbo Charger;189788;517;2,724092145;1;minimal;0
Out of Warranty;Opal;*;Private;N;Switzerland;Suburban;Turbo Charger;255535;515;2,015379498;1;minimal;0
Out of Warranty;Eleganz;Franchise;Other;*;Spain;Suburban;Gearbox;218274;514;2,354838414;1;redundant;0
Out of Warranty;Eleganz;Franchise;*;N;Spain;Suburban;Gearbox;218274;514;2,354838414;1;redundant;0
Out of Warranty;*;Franchise;Other;N;Spain;Suburban;Gearbox;218274;514;2,354838414;1;redundant;0
Out of Warranty;Ultima;Branch;Private;*;Germany;Urban;Turbo Charger;145875;511;3,502999143;1;singleton;0
Out of Warranty;Ultima;Branch;*;Unknown;Belgium;Suburban;Turbo Charger;184121;511;2,77534882;1;minimal;0
Out of Warranty;Ultima;Branch;*;Unknown;Germany;Urban;Turbo Charger;146356;504;3,44365793;1;minimal;0
*;Opal;Branch;Private;N;Spain;Very Rural;Turbo Charger;144046;501;3,478055621;1;minimal;0
Out of Warranty;Opal;Branch;*;N;Spain;Very Rural;Turbo Charger;151513;494;3,260446298;1;minimal;0
Out of Warranty;Opal;*;Private;N;Holland;Very Rural;Turbo Charger;181445;494;2,722588112;1;minimal;0
Out of Warranty;*;Branch;Private;Unknown;Belgium;Suburban;Turbo Charger;177429;492;2,772940162;1;maximal;0
Out of Warranty;Lamura;*;Private;N;Belgium;Suburban;Turbo Charger;227465;490;2,154177566;1;minimal;0
Out of Warranty;Lamura;Branch;Private;N;*;Very Rural;Turbo Charger;226685;489;2,157178464;1;minimal;0
Out of Warranty;*;Branch;Private;Unknown;Germany;Urban;Turbo Charger;138653;487;3,512365401;1;maximal;0
*;Eleganz;Dodgy Dealer;Other;N;Holland;Suburban;Gearbox;181576;483;2,660043178;1;minimal;0
*;Ultima;Branch;Private;Unknown;Holland;Suburban;Turbo Charger;183643;481;2,619212276;1;minimal;0
Out of Warranty;Opal;Branch;*;N;Belgium;Suburban;Turbo Charger;217090;477;2,197245382;1;minimal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;*;Portugal;Suburban;Gearbox;249240;476;1,90980581;1;redundant;0
Out of Warranty;Eleganz;Dodgy Dealer;*;N;Portugal;Suburban;Gearbox;249240;476;1,90980581;1;redundant;0
Out of Warranty;*;Dodgy Dealer;Other;N;Portugal;Suburban;Gearbox;249240;476;1,90980581;1;redundant;0
*;Opal;Branch;Private;N;Belgium;Suburban;Turbo Charger;188024;473;2,515636302;1;minimal;0
Out of Warranty;Opal;*;Private;N;Belgium;Urban;Turbo Charger;154827;471;3,042105059;1;minimal;0
Out of Warranty;Ultima;*;Private;Unknown;Holland;Suburban;Turbo Charger;187548;471;2,511357093;1;minimal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;N;United Kingdom;*;Gearbox;266547;465;1,744532859;1;minimal;0
Out of Warranty;*;Branch;Private;N;Holland;Very Rural;Turbo Charger;178039;459;2,578086824;1;singleton;0
Out of Warranty;Lamura;*;Private;N;Holland;Suburban;Turbo Charger;226786;458;2,019525015;1;minimal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;*;Austria;Suburban;Gearbox;220225;457;2,075150414;1;redundant;0
Out of Warranty;Opal;Branch;Private;*;Spain;Very Rural;Turbo Charger;139381;457;3,278782617;1;maximal;0
Out of Warranty;Ultima;Branch;Private;*;Holland;Suburban;Turbo Charger;184332;457;2,479222273;1;singleton;0
Out of Warranty;Eleganz;Dodgy Dealer;*;N;Austria;Suburban;Gearbox;220225;457;2,075150414;1;redundant;0
Out of Warranty;*;Dodgy Dealer;Other;N;Austria;Suburban;Gearbox;220225;457;2,075150414;1;redundant;0
*;Eleganz;Dodgy Dealer;Other;N;Spain;Suburban;Gearbox;177626;455;2,561561934;1;minimal;0
Out of Warranty;Opal;Re-Import;Private;N;Spain;*;Turbo Charger;185897;453;2,4368333;1;minimal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;*;Belgium;Suburban;Gearbox;190206;452;2,376370882;1;redundant;0
Out of Warranty;Eleganz;Dodgy Dealer;*;N;Belgium;Suburban;Gearbox;190206;452;2,376370882;1;redundant;0
Out of Warranty;Ultima;Branch;*;Unknown;Holland;Suburban;Turbo Charger;182620;452;2,475084876;1;minimal;0
Out of Warranty;*;Dodgy Dealer;Other;N;Belgium;Suburban;Gearbox;190206;452;2,376370882;1;redundant;0
*;Eleganz;Franchise;Other;N;United Kingdom;Suburban;Gearbox;198264;450;2,269701005;1;minimal;0
Out of Warranty;Opal;*;Private;N;Switzerland;Very Rural;Turbo Charger;160396;449;2,799321679;1;minimal;0
Out of Warranty;Lamura;*;Private;N;Germany;Urban;Turbo Charger;191740;446;2,326066548;1;minimal;0
Out of Warranty;Opal;Franchise;Private;N;*;Suburban;Turbo Charger;233744;445;1,903792183;1;minimal;0
Out of Warranty;*;Branch;Private;N;Switzerland;Very Rural;Turbo Charger;156119;445;2,850389767;1;singleton;0
Out of Warranty;Ultima;Branch;Private;Unknown;Switzerland;*;Turbo Charger;224860;444;1,97456195;1;minimal;0
Out of Warranty;Opal;Re-Import;Private;N;*;Very Rural;Turbo Charger;173165;443;2,558253689;1;minimal;0
*;Ultima;Branch;Private;Unknown;Spain;Suburban;Turbo Charger;176460;443;2,510483962;1;minimal;0
Out of Warranty;Eleganz;Franchise;Other;*;Belgium;Urban;Gearbox;135045;441;3,265578141;1;redundant;0
Out of Warranty;Eleganz;Franchise;*;N;Belgium;Urban;Gearbox;135045;441;3,265578141;1;redundant;0
Out of Warranty;*;Franchise;Other;N;Belgium;Urban;Gearbox;135045;441;3,265578141;1;redundant;0
*;Opal;Branch;Private;N;France;Suburban;Turbo Charger;191666;440;2,295660159;1;minimal;0
Out of Warranty;*;Branch;Private;Unknown;Holland;Suburban;Turbo Charger;175220;438;2,499714644;1;maximal;0
*;Opal;Branch;Private;N;Holland;Suburban;Turbo Charger;165026;437;2,648067577;1;minimal;0
Out of Warranty;Eleganz;*;Other;N;Switzerland;Village;Gearbox;187633;436;2,323685066;1;minimal;0
Out of Warranty;Lamura;Branch;*;N;Belgium;Suburban;Turbo Charger;226282;435;1,922380039;1;minimal;0
Out of Warranty;Opal;Branch;*;N;Holland;Suburban;Turbo Charger;196866;432;2,194386029;1;minimal;0
Out of Warranty;Opal;Re-Import;Private;N;*;Village;Turbo Charger;221199;431;1,948471738;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;Belgium;Suburban;Turbo Charger;184272;431;2,33893375;1;maximal;0
*;Opal;Branch;Private;N;Spain;Suburban;Turbo Charger;172229;431;2,50248216;1;minimal;0
Out of Warranty;Ultima;*;Private;Unknown;Spain;Suburban;Turbo Charger;181403;430;2,370412838;1;minimal;0
*;Eleganz;Dodgy Dealer;Other;N;Switzerland;Suburban;Gearbox;181434;429;2,36449618;1;minimal;0
Out of Warranty;Lamura;Branch;Private;N;Germany;*;Turbo Charger;197821;427;2,158517043;1;minimal;0
Out of Warranty;Lamura;Branch;*;N;Holland;Suburban;Turbo Charger;231150;423;1,829980532;1;minimal;0
Out of Warranty;Opal;*;Private;N;United Kingdom;Super Rural;Turbo Charger;137034;421;3,072230249;1;minimal;0
Out of Warranty;Opal;Re-Import;Private;N;Belgium;*;Turbo Charger;160810;420;2,611777875;1;minimal;0
Out of Warranty;Opal;Branch;*;N;France;Suburban;Turbo Charger;224696;419;1,864741695;1;minimal;0
Out of Warranty;Ultima;Branch;*;Unknown;Spain;Suburban;Turbo Charger;175724;418;2,378730282;1;minimal;0
Out of Warranty;Opal;Branch;*;N;Spain;Suburban;Turbo Charger;203935;416;2,039865643;1;minimal;0
Out of Warranty;Ultima;Branch;Private;*;Spain;Suburban;Turbo Charger;178194;414;2,323310549;1;singleton;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;*;Holland;Suburban;Gearbox;177115;411;2,320526212;1;redundant;0
Out of Warranty;Eleganz;Dodgy Dealer;*;N;Holland;Suburban;Gearbox;177115;411;2,320526212;1;redundant;0
Out of Warranty;*;Dodgy Dealer;Other;N;Holland;Suburban;Gearbox;177115;411;2,320526212;1;redundant;0
Out of Warranty;Eleganz;*;Other;N;Portugal;Village;Gearbox;217483;409;1,88060676;1;minimal;0
*;Opal;Branch;Private;N;Holland;Very Rural;Turbo Charger;144864;407;2,809531699;1;minimal;0
Out of Warranty;Lamura;Branch;*;N;Germany;Urban;Turbo Charger;217179;405;1,864821184;1;minimal;0
Out of Warranty;*;Branch;Private;Unknown;Spain;Suburban;Turbo Charger;168758;404;2,393960583;1;maximal;0
*;Lamura;Branch;Private;N;Belgium;Suburban;Turbo Charger;173248;402;2,320373107;1;minimal;0
Out of Warranty;Opal;Branch;*;N;Holland;Very Rural;Turbo Charger;151153;396;2,619861994;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;Holland;Suburban;Turbo Charger;160828;393;2,443604348;1;maximal;0
Out of Warranty;*;Branch;Private;N;United Kingdom;Super Rural;Turbo Charger;133088;391;2,937905747;1;minimal;0
Out of Warranty;*;Branch;Private;N;Spain;Village;Turbo Charger;154157;391;2,536375254;1;singleton;0
Out of Warranty;Opal;Re-Import;Private;N;Portugal;*;Turbo Charger;208043;388;1,864999063;1;minimal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;*;Spain;Suburban;Gearbox;173566;386;2,223937868;1;redundant;0
Out of Warranty;Opal;Branch;Private;*;France;Suburban;Turbo Charger;187518;386;2,058469054;1;maximal;0
Out of Warranty;Eleganz;Dodgy Dealer;*;N;Spain;Suburban;Gearbox;173566;386;2,223937868;1;redundant;0
Out of Warranty;*;Dodgy Dealer;Other;N;Spain;Suburban;Gearbox;173566;386;2,223937868;1;redundant;0
*;Opal;Branch;Private;N;Switzerland;Suburban;Turbo Charger;156993;386;2,45870835;1;minimal;0
In Warranty;Eleganz;Franchise;Other;N;*;Suburban;Spark Plugs;86557;385;4,447936042;1;minimal;0
*;Opal;Branch;Private;N;Switzerland;Very Rural;Turbo Charger;126198;384;3,042837446;1;minimal;0
Out of Warranty;Ultima;Branch;Private;Unknown;France;*;Turbo Charger;180699;382;2,114012806;1;minimal;0
In Warranty;Opal;Branch;Private;N;*;Suburban;Turbo Charger;31021;378;12,18529383;1;minimal;0
Out of Warranty;Lamura;Branch;Private;*;Belgium;Suburban;Turbo Charger;171471;378;2,204454398;1;maximal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;*;Switzerland;Suburban;Gearbox;176928;377;2,130810273;1;redundant;0
Out of Warranty;Eleganz;Dodgy Dealer;*;N;Switzerland;Suburban;Gearbox;176928;377;2,130810273;1;redundant;0
Out of Warranty;*;Dodgy Dealer;Other;N;Switzerland;Suburban;Gearbox;176928;377;2,130810273;1;redundant;0
*;Lamura;Branch;Private;N;Holland;Suburban;Turbo Charger;171061;377;2,203892179;1;minimal;0
Out of Warranty;Ultima;Branch;Private;Unknown;Austria;*;Turbo Charger;182406;376;2,061335702;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;Holland;Very Rural;Turbo Charger;140726;375;2,664752782;1;maximal;0
Out of Warranty;Opal;Branch;*;N;Switzerland;Suburban;Turbo Charger;187723;375;1,997624159;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;Spain;Suburban;Turbo Charger;168536;373;2,213177007;1;maximal;0
Out of Warranty;Opal;Re-Import;Private;N;Austria;*;Turbo Charger;196951;372;1,888794675;1;minimal;0
Out of Warranty;Opal;Re-Import;Private;N;Holland;*;Turbo Charger;163244;371;2,272671584;1;minimal;0
Out of Warranty;Opal;Branch;*;N;Switzerland;Very Rural;Turbo Charger;132824;371;2,793169909;1;minimal;0
*;Lamura;Branch;Private;N;Germany;Urban;Turbo Charger;144930;371;2,559856482;1;minimal;0
*;Opal;Branch;Private;N;Austria;Suburban;Turbo Charger;174858;370;2,116002699;1;minimal;0
Out of Warranty;Ultima;Branch;Private;Unknown;Portugal;*;Turbo Charger;201597;368;1,825423989;1;minimal;0
Out of Warranty;Eleganz;Dodgy Dealer;Other;N;*;Very Rural;Gearbox;140845;368;2,612801306;1;minimal;0
Out of Warranty;Eleganz;Franchise;Other;*;United Kingdom;Suburban;Gearbox;191606;368;1,920607914;1;redundant;0
Out of Warranty;Eleganz;Franchise;*;N;United Kingdom;Suburban;Gearbox;191606;368;1,920607914;1;redundant;0
Out of Warranty;*;Franchise;Other;N;United Kingdom;Suburban;Gearbox;191606;368;1,920607914;1;redundant;0
Out of Warranty;Opal;Re-Import;Private;N;Switzerland;*;Turbo Charger;184000;367;1,994565217;1;minimal;0
*;Opal;Branch;Private;N;Belgium;Urban;Turbo Charger;98392;365;3,709651191;1;minimal;0
Out of Warranty;Hopper;Dodgy Dealer;Other;Unknown;*;Suburban;Gearbox;165435;361;2,18212591;1;minimal;0
Out of Warranty;Lamura;Branch;Private;*;Holland;Suburban;Turbo Charger;169496;361;2,129843772;1;maximal;0
Out of Warranty;Opal;Branch;*;N;Austria;Suburban;Turbo Charger;207657;360;1,73362805;1;minimal;0
Out of Warranty;*;Re-Import;Private;N;Germany;Urban;Turbo Charger;138135;358;2,591667572;1;singleton;0
Out of Warranty;Opal;Branch;Private;*;Switzerland;Very Rural;Turbo Charger;122410;354;2,891920595;1;maximal;0
Out of Warranty;Opal;Re-Import;Private;N;France;*;Turbo Charger;157415;353;2,242480069;1;minimal;0
In Warranty;Eleganz;*;Other;N;Germany;Urban;Gearbox;19330;351;18,15830316;1;minimal;0
Out of Warranty;Opal;Branch;*;N;United Kingdom;Super Rural;Turbo Charger;114668;348;3,034848432;1;minimal;0
Out of Warranty;Lamura;*;Private;N;Switzerland;Suburban;Turbo Charger;207471;346;1,667702956;1;minimal;0
*;Opal;Re-Import;Private;N;Germany;Urban;Turbo Charger;99351;345;3,472536764;1;minimal;0
*;Opal;Branch;Private;N;United Kingdom;Super Rural;Turbo Charger;109059;342;3,135917256;1;minimal;0
Out of Warranty;Opal;*;Private;N;Spain;Village;Turbo Charger;134686;337;2,502116033;1;minimal;0
Out of Warranty;*;Branch;Private;N;Holland;Rural;Turbo Charger;134492;336;2,498289861;1;singleton;0
Out of Warranty;Opal;Branch;*;N;Belgium;Urban;Turbo Charger;113656;335;2,947490674;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;Switzerland;Suburban;Turbo Charger;153390;333;2,170936828;1;maximal;0
Out of Warranty;Lamura;*;Private;N;Spain;Suburban;Turbo Charger;197944;333;1,682293982;1;minimal;0
Out of Warranty;Lamura;Branch;Private;*;Germany;Urban;Turbo Charger;142977;332;2,322051799;1;maximal;0
*;Lamura;Branch;Private;N;Portugal;Suburban;Turbo Charger;203217;332;1,633721588;1;minimal;0
*;Opal;Branch;Private;N;Portugal;Suburban;Turbo Charger;177273;330;1,861535598;1;minimal;0
Out of Warranty;Eleganz;*;Other;N;Spain;Village;Gearbox;156828;328;2,091463259;1;minimal;0
Out of Warranty;Opal;*;Private;N;Austria;Super Rural;Turbo Charger;86305;325;3,765714617;1;minimal;0
Out of Warranty;Ultima;*;Private;Unknown;Switzerland;Suburban;Turbo Charger;158353;325;2,052376652;1;minimal;0
*;Eleganz;Dodgy Dealer;Other;N;Belgium;Urban;Gearbox;109695;325;2,962760381;1;minimal;0
*;Ultima;Branch;Private;Unknown;Switzerland;Suburban;Turbo Charger;152077;325;2,137075297;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;United Kingdom;Super Rural;Turbo Charger;106539;321;3,012981162;1;maximal;0
Out of Warranty;Opal;Branch;Private;*;Austria;Suburban;Turbo Charger;170898;321;1,87831338;1;maximal;0
Out of Warranty;Ultima;Branch;Private;*;Switzerland;Suburban;Turbo Charger;154666;320;2,068974435;1;singleton;0
Out of Warranty;Opal;Re-Import;Private;N;Germany;*;Turbo Charger;123938;313;2,525456277;1;minimal;0
Out of Warranty;Opal;Branch;Private;*;Belgium;Urban;Turbo Charger;96036;312;3,248781707;1;maximal;0
Out of Warranty;*;Branch;Private;N;Switzerland;Rural;Turbo Charger;139154;311;2,234933958;1;singleton;0
Out of Warranty;Opal;Re-Import;Private;N;*;Rural;Turbo Charger;141196;309;2,188447265;1;minimal;0
Out of Warranty;Ultima;Branch;*;Unknown;Switzerland;Suburban;Turbo Charger;151611;307;2,024919036;1;minimal;0
Out of Warranty;*;Branch;Private;Unknown;Switzerland;Suburban;Turbo Charger;146424;303;2,069332896;1;maximal;0
Out of Warranty;*;Branch;Private;N;Spain;Rural;Turbo Charger;119089;303;2,544315596;1;singleton;0
*;Ultima;Branch;Private;Unknown;France;Suburban;Turbo Charger;140963;302;2,142406163;1;minimal;0
Out of Warranty;Opal;Re-Import;Private;N;*;Super Rural;Turbo Charger;102410;301;2,939166097;1;minimal;0
In Warranty;Eleganz;Dodgy Dealer;Other;N;*;Urban;Gearbox;19011;300;15,7803377;1;minimal;0
Out of Warranty;Opal;Re-Import;*;N;Germany;Urban;Turbo Charger;121156;299;2,467892634;1;minimal;0
Out of Warranty;Opal;*;Private;N;Portugal;Village;Turbo Charger;133824;299;2,234277857;1;minimal;0
Out of Warranty;*;Branch;Private;N;Austria;Super Rural;Turbo Charger;80502;297;3,689349333;1;singleton;0
Out of Warranty;*;Branch;Private;N;Portugal;Village;Turbo Charger;154677;296;1,913665251;1;singleton;0
Out of Warranty;Opal;Branch;Private;*;Portugal;Suburban;Turbo Charger;173090;294;1,698538333;1;maximal;0
In Warranty;Eleganz;Franchise;Other;N;Germany;*;Gearbox;16433;292;17,76912311;1;minimal;0
Out of Warranty;Lamura;Branch;Private;N;*;Super Rural;Turbo Charger;106920;292;2,731013842;1;minimal;0
Out of Warranty;Opal;*;Private;N;Switzerland;Rural;Turbo Charger;129195;292;2,260149387;1;minimal;0
*;Lamura;Branch;Private;N;Spain;Suburban;Turbo Charger;150960;291;1,927662957;1;minimal;0
Out of Warranty;Opal;*;Private;N;Spain;Rural;Turbo Charger;110152;290;2,632725688;1;minimal;0
In Warranty;Eleganz;Franchise;Other;N;Belgium;*;Gearbox;18032;288;15,97160603;1;minimal;0
Out of Warranty;Ultima;*;Private;Unknown;France;Suburban;Turbo Charger;146185;287;1,963265725;1;minimal;0
*;Lamura;Branch;Private;N;Switzerland;Suburban;Turbo Charger;152532;286;1,87501639;1;minimal;0
Out of Warranty;Eleganz;*;Other;N;Austria;Village;Gearbox;134876;284;2,105637771;1;minimal;0
