"","FAULT_TYPE","rules","support","confidence","lift","itemset","improvement","rel_improvement","FAULT_COUNT","MODEL","AGE","DEALERSHIP","CUSTOMER_TYPE","USER_CUSTOMISED","COUNTRY","GEO_TYPE","COMPRESSED","OBJECT_COUNT","FAULT_RATE","AGGREGATION_LEVEL","MIN_RANK","MAX_RANK","SIMPLE_COMBI","AVG_FAULT_RATE","PS_RATIO","LIFT","CHI_SQUARE","BINOMIAL_TEST","ZHANG","row_num","SET_SIZE","min_imp_psr","min_imp_chi","min_imp_bin","min_improvement","min_improvement_adj","max_improvement","LIST_ID","classification","rules_attributes","count_neg","COMBI","suppressed"
"4007","TurboCharger","{DEALERSHIP=VWDealer,COUNTRY=Holland,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",1.910645e-05,0.002739053,1.906545,8726,0.0002992256,0.1092442,468,"*","*","VWDealer","*","*","Holland","NormalRural",FALSE,170862,0.002739053,4,64906,161460,113183,1.405209514,2.54850138730847e-08,1.94921324735637,1.24976808633427e-08,14.7184618395174,0.478831011389894,6266,3,-8.15375265781035e-07,-5.62194709059977e-07,-58.8266452537751,0.109244326415006,-0.0773575348149442,0.404313096533729,6540,1,";12;15;16;1",0,0,FALSE
"4008","TurboCharger","{CUSTOMER_TYPE=Private,COUNTRY=Holland,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",2.098443e-05,0.002732182,1.901763,8727,0.000184318,0.06746183,514,"*","*","*","Private","*","Holland","NormalRural",FALSE,188128,0.002732182,4,64822,161765,113293.5,1.405209514,2.7845761244393e-08,1.94432358504513,1.36288706006579e-08,15.3646774854741,0.477842034907195,6267,3,-1.1537833591037e-06,-9.87868721671575e-07,-76.0897484697091,0.0674618308736388,-0.127657694666309,0.402815039408063,6541,1,";13;15;16;1",0,0,FALSE
"4010","TurboCharger","{MODEL=Lamura,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",4.817438e-06,0.002689765,1.872238,22425,0.0003141419,0.1167916,118,"Lamura","*","*","*","N","Belgium","NormalRural",FALSE,43870,0.002689765,3,63887.5,152402.5,108145,1.405209514,6.18826641136487e-09,1.91413805073341,2.96064294726843e-09,7.18243156420193,0.46671566893413,6271,4,-1.39883163012854e-07,-3.54613767510515e-08,-15.480635371061,0.116791615624413,-0.0677640140222433,0.498567346961538,6546,1,";10;14;15;16;1",0,0,FALSE
"4011","TurboCharger","{MODEL=Opal,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",1.167616e-05,0.003161374,2.200505,22426,0.000255462,0.08080729,286,"Opal","*","*","*","N","Belgium","NormalRural",FALSE,90467,0.003161374,3,71447.5,160599.5,116023.5,1.405209514,2.05052575248538e-08,2.24975277245383,1.14330391015146e-08,14.1008436119329,0.547581375659042,6272,4,-7.46847643913847e-07,-4.5658163756436e-07,-60.846889871828,0.0808072692443223,-0.112088600552384,0.573370313034775,6547,1,";10;14;15;16;1",0,0,FALSE
"4012","TurboCharger","{DEALERSHIP=VWDealer,COUNTRY=Belgium,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",1.457479e-05,0.00311992,2.171651,8732,0.0003296726,0.105667,357,"*","*","VWDealer","*","*","Belgium","NormalRural",FALSE,114426,0.00311992,4,70959,161391,116175,1.405209514,2.49915452442479e-08,2.2202525452016,1.37998393286284e-08,15.484171511738,0.542053139314345,6273,3,-8.15868734409872e-07,-5.60892550594692e-07,-58.0609355815546,0.105666811969538,-0.0818483251182958,0.470731621323624,6548,1,";12;15;16;1",0,0,FALSE
"4014","TurboCharger","{MODEL=Opal,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",7.046524e-05,0.002524237,1.75702,22497,1.079121e-05,0.004275039,1726,"Opal","*","VWDealer","*","N","*","NormalRural",FALSE,683771,0.002524237,3,61771.5,164246.5,113009,1.405209514,7.88525403675866e-08,1.79634209336843,3.59602153643766e-08,24.7019309835496,0.443227423405872,6282,4,-7.62007739286533e-07,-5.38732174558943e-07,-50.2458025002114,0.00427495516466957,-0.195706466356189,0.465685670561045,6558,1,";10;12;14;16;1",0,0,FALSE
"4015","TurboCharger","{MODEL=Opal,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",8.365195e-05,0.002565445,1.785703,22498,1.252476e-05,0.004882103,2049,"Opal","*","*","Private","N","*","NormalRural",FALSE,798692,0.002565445,3,62579.5,164646.5,113613,1.405209514,9.70559608630977e-08,1.82566725775812,4.5373565192015e-08,27.6802891643304,0.454827090818841,6283,4,-1.08457315948499e-06,-9.56124027080217e-07,-63.7741367908529,0.00488219392736924,-0.195093822190359,0.474268206880288,6559,1,";10;13;14;16;1",0,0,FALSE
"4016","TurboCharger","{DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,GEO_TYPE=NormalRural}=>{FAULT_TYPE=TurboCharger}",0.0001029217,0.002503749,1.742759,8767,3.68157e-05,0.01470423,2521,"*","*","VWDealer","Private","*","*","NormalRural",FALSE,1006890,0.002503749,4,61367,164862,113114.5,1.405209514,1.13063551416246e-07,1.7817620611413,5.17341565980088e-08,29.4266956064157,0.444468071075512,6284,3,-1.06856556893184e-06,-9.49763435674224e-07,-62.0277303487675,0.0147043493577031,-0.185076047144069,0.340479017665109,6560,1,";12;13;16;1",0,0,FALSE
"4020","TurboCharger","{MODEL=Opal,USER_CUSTOMISED=N,COUNTRY=France,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",8.287627e-06,0.002613992,1.819495,22648,0.0001938896,0.07417376,203,"Opal","*","*","*","N","France","Village",FALSE,77659,0.002613992,3,62696.5,156424.5,109560.5,1.405209514,1.00179383681007e-08,1.86021513088048,4.64730694807304e-09,8.99246729632329,0.45182944049711,6298,4,-7.573349630706e-07,-4.63367369717801e-07,-65.9552661874377,0.0741739071886983,-0.119883513869784,0.532363909300411,6574,1,";10;14;15;16;1",0,0,FALSE
"4021","TurboCharger","{DEALERSHIP=VWDealer,COUNTRY=France,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",1.049222e-05,0.002247623,1.56448,8834,2.2398e-05,0.009965194,257,"*","*","VWDealer","*","*","France","Village",FALSE,114343,0.002247623,4,55502,155481,105491.5,1.405209514,8.83878762607892e-09,1.59949315572311,3.32833039830965e-09,7.60439930045029,0.362502375862648,6299,3,-8.32021492028041e-07,-5.7136405952501e-07,-65.9407077928422,0.00996519434086582,-0.189934483108291,0.456137884333805,6575,1,";12;15;16;1",0,0,FALSE
"4023","TurboCharger","{MODEL=Ultima,COUNTRY=Spain,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",8.614233e-06,0.003060366,2.130198,8864,0.0003901353,0.1274799,211,"Ultima","*","*","*","*","Spain","Village",FALSE,68946,0.003060366,4,70060,158793,114426.5,1.405209514,1.42579036218652e-08,2.17787167643671,7.73295518077975e-09,11.6018810619897,0.532057698451314,6304,3,-2.75091357232057e-07,-1.33325053980404e-07,-35.277235187066,0.12747985044926,-0.053894005609701,0.593969152709186,6581,1,";10;15;16;1",0,0,FALSE
"4024","TurboCharger","{MODEL=Ultima,CUSTOMER_TYPE=Private,COUNTRY=Spain}=>{FAULT_TYPE=TurboCharger}",3.686565e-05,0.00273134,1.901176,8868,6.110883e-05,0.02237321,903,"Ultima","*","*","Private","*","Spain","*",FALSE,330607,0.00273134,4,65035,163301,114168,1.405209514,4.88886623512059e-08,1.94372438614161,2.40613731707317e-08,20.3552805546708,0.480495124477263,6306,3,-1.13274045799688e-06,-9.77436219101501e-07,-71.0991454005125,0.0223732673339826,-0.177114127291311,0.368344109484722,6583,1,";10;13;15;1",0,0,FALSE
"4025","TurboCharger","{MODEL=Ultima,DEALERSHIP=VWDealer,COUNTRY=Holland}=>{FAULT_TYPE=TurboCharger}",3.433445e-05,0.002723243,1.89554,8874,1.099293e-05,0.004036705,841,"Ultima","*","VWDealer","*","*","Holland","*",FALSE,308823,0.002723243,4,64880,163128,114004,1.405209514,4.52539548233927e-08,1.93796225606824,2.21823229848285e-08,19.5531203805307,0.478478474324428,6309,3,-7.95606324830727e-07,-5.52510066938492e-07,-53.9919867127618,0.00403673120613929,-0.195946312954541,0.400854789675398,6586,1,";10;12;15;1",0,0,FALSE
"4026","TurboCharger","{MODEL=Ultima,CUSTOMER_TYPE=Private,COUNTRY=Holland}=>{FAULT_TYPE=TurboCharger}",3.625326e-05,0.002765993,1.925297,8876,5.37434e-05,0.01943005,888,"Ultima","*","*","Private","*","Holland","*",FALSE,321042,0.002765993,4,65571,163315,114443,1.405209514,4.93328375216644e-08,1.96838476571829,2.45925680031544e-08,20.5828148543522,0.486982361272017,6310,3,-1.13229628282643e-06,-9.76905024269078e-07,-70.871611100831,0.0194299117893647,-0.180184482254456,0.410114920753596,6587,1,";10;13;15;1",0,0,FALSE
"4027","TurboCharger","{MODEL=Ultima,COUNTRY=Belgium,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",1.383993e-05,0.003261748,2.270372,8880,6.342992e-05,0.0194466,339,"Ultima","*","*","*","*","Belgium","NormalUrban",FALSE,103932,0.003261748,4,72919,161494,117206.5,1.405209514,2.5694362688546e-08,2.32118269019918,1.46871661515277e-08,15.977668639405,0.561927853571683,6312,3,-2.63654898165376e-07,-1.26370843009656e-07,-30.9014476096506,0.0194466280043707,-0.180167192587217,0.530127710663117,6589,1,";10;15;16;1",0,0,FALSE
"4028","TurboCharger","{MODEL=Ultima,DEALERSHIP=VWDealer,COUNTRY=Belgium}=>{FAULT_TYPE=TurboCharger}",4.515328e-05,0.003160135,2.199643,8883,5.799477e-05,0.01835199,1106,"Ultima","*","VWDealer","*","*","Belgium","*",FALSE,349985,0.003160135,4,72028,164258,118143,1.405209514,7.92406418484941e-08,2.24887105340222,4.46427623576219e-08,27.715212190538,0.553286448862502,6313,3,-7.61619637805626e-07,-5.30049627565698e-07,-45.8298949027546,0.0183517476310348,-0.181304637101246,0.426939038996752,6590,1,";10;12;15;1",0,0,FALSE
"4029","TurboCharger","{MODEL=Ultima,CUSTOMER_TYPE=Private,COUNTRY=Belgium}=>{FAULT_TYPE=TurboCharger}",4.621474e-05,0.00311172,2.165943,8885,9.578867e-06,0.00307832,1132,"Ultima","*","*","Private","*","Belgium","*",FALSE,363786,0.00311172,4,71372,164248,117810,1.405209514,7.88659384177636e-08,2.21441711645001,4.3903231260685e-08,27.4768386342271,0.546422735841517,6314,3,-1.10276318193033e-06,-9.57594361011547e-07,-63.9775873209561,0.00307836180633219,-0.196911608320748,0.418022829817593,6591,1,";10;13;15;1",0,0,FALSE
"4030","TurboCharger","{MODEL=Ultima,CUSTOMER_TYPE=Private,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",5.025649e-05,0.003270257,2.276295,8930,7.193899e-05,0.02199796,1231,"Ultima","*","*","Private","*","*","NormalUrban",FALSE,376423,0.003270257,4,73677,164579,119128,1.405209514,9.37307403296841e-08,2.32723801498543,5.42895218971591e-08,30.5465931696209,0.569440605810536,6320,3,-1.08789838001841e-06,-9.47208070375073e-07,-60.9078327855623,0.0219979652975286,-0.177506730357064,0.531350288371831,6597,1,";10;13;16;1",0,0,FALSE
"4031","TurboCharger","{MODEL=Ultima,DEALERSHIP=Re-Import,CUSTOMER_TYPE=Private}=>{FAULT_TYPE=TurboCharger}",1.894315e-05,0.002543316,1.7703,8933,1.684424e-05,0.006622946,464,"Ultima","*","Re-Import","Private","*","*","*",FALSE,182439,0.002543316,4,61637,160789,111213,1.405209514,2.15593218802709e-08,1.80991942814301,9.71995907069303e-09,12.9770671261766,0.438389240161652,6321,3,-1.16006979846782e-06,-9.91777633201539e-07,-78.4773588290066,0.00662284985428464,-0.193332915117219,0.252344576922412,6598,1,";10;12;13;1",0,0,FALSE
"4032","TurboCharger","{CUSTOMER_TYPE=Private,COUNTRY=Spain,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",3.261977e-05,0.002825898,1.966994,8952,0.0001829919,0.06475531,799,"*","*","*","Private","*","Spain","Village",FALSE,282742,0.002825898,4,66513,163175,114844,1.405209514,4.63425316549682e-08,2.01101541929925,2.35702650990644e-08,20.166421249121,0.497351060598086,6328,3,-1.13528658869312e-06,-9.77927327173168e-07,-71.2880047060622,0.0647553450266074,-0.130760926755207,0.560280307357166,6605,1,";13;15;16;1",0,0,FALSE
"4033","TurboCharger","{MODEL=Opal,DEALERSHIP=VWFranchise,USER_CUSTOMISED=N,COUNTRY=Spain}=>{FAULT_TYPE=TurboCharger}",6.409642e-06,0.003055545,2.126842,22940,0.0003638036,0.1190634,157,"Opal","*","VWFranchise","*","N","Spain","*",FALSE,51382,0.003055545,3,69949.5,156851.5,113400.5,1.405209514,1.0578059645156e-08,2.17444087131337,5.72534412214474e-09,9.98648264702446,0.53093309156734,6331,4,-7.56774841793545e-07,-4.62289332543729e-07,-64.9612508367365,0.119063538583133,-0.0648441161720232,0.906834754520061,6608,1,";10;12;14;15;1",0,0,FALSE
"4034","TurboCharger","{DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,COUNTRY=Spain}=>{FAULT_TYPE=TurboCharger}",7.38946e-06,0.003053564,2.125463,8966,0.000410658,0.1344848,181,"*","*","VWFranchise","Private","*","Spain","*",FALSE,59275,0.003053564,4,69935,157713,113824,1.405209514,1.21804495401176e-08,2.17303111712351,6.59111923714119e-09,10.7132491945283,0.530798847235799,6332,3,-1.16944867080797e-06,-9.94906473035091e-07,-80.741176760655,0.134484818395815,-0.0446186162934172,0.906774313556225,6609,1,";12;13;15;1",0,0,FALSE
"4035","TurboCharger","{MODEL=Opal,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,COUNTRY=Spain}=>{FAULT_TYPE=TurboCharger}",7.328221e-05,0.002712595,1.888128,22951,2.085373e-05,0.00768774,1795,"Opal","*","VWDealer","*","N","Spain","*",FALSE,661728,0.002712595,3,65007.5,164614.5,114811,1.405209514,9.5808097736004e-08,1.93038473834301,4.74586150061073e-08,28.3908389598874,0.483435286504977,6333,4,-7.45052181918116e-07,-5.27233774917213e-07,-46.5568945238736,0.00768784134749192,-0.192252388790755,0.502787552141031,6610,1,";10;12;14;15;1",0,0,FALSE
"4036","TurboCharger","{MODEL=Opal,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Spain}=>{FAULT_TYPE=TurboCharger}",9.487903e-05,0.002836384,1.974293,22953,0.0001446431,0.05099561,2324,"Opal","*","*","Private","N","Spain","*",FALSE,819353,0.002836384,3,67019.5,165072.5,116046,1.405209514,1.35788446992429e-07,2.01847765172475,7.08869582482078e-08,34.5830203805358,0.510568521981136,6334,4,-1.04584067335566e-06,-9.30610634024025e-07,-56.8714055746475,0.050995563365186,-0.146263927909577,0.524487516499882,6611,1,";10;13;14;15;1",0,0,FALSE
"4037","TurboCharger","{DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,COUNTRY=Spain}=>{FAULT_TYPE=TurboCharger}",0.0001303566,0.002674173,1.861385,8972,3.126707e-05,0.01169224,3193,"*","*","VWDealer","Private","*","Spain","*",FALSE,1194014,0.002674173,4,64436,165262,114849,1.405209514,1.65417765559108e-07,1.90304219645356,8.25174012897293e-08,37.0159283874805,0.48647967929091,6335,3,-1.01621135478898e-06,-9.18980190982503e-07,-54.4384975677027,0.0116922128822631,-0.188169332291452,0.354840917173272,6612,1,";12;13;15;1",0,0,FALSE
"4040","TurboCharger","{DEALERSHIP=VWDealer,COUNTRY=Holland,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",6.613771e-06,0.002704327,1.882373,8994,0.0001421423,0.05256105,162,"*","*","VWDealer","*","*","Holland","NormalUrban",FALSE,59904,0.002704327,4,64177,155282,109729.5,1.405209514,8.5920655544997e-09,1.92450091823104,4.13761650906404e-09,8.4881129677937,0.469905002540881,6340,3,-8.3226821409962e-07,-5.70554773414256e-07,-65.0569941254988,0.0525609513938218,-0.144522993118121,0.433276745009017,6617,1,";12;15;16;1",0,0,FALSE
"4041","TurboCharger","{DEALERSHIP=VWFranchise,CUSTOMER_TYPE=Private,COUNTRY=Holland}=>{FAULT_TYPE=TurboCharger}",6.858725e-06,0.002569554,1.788563,9003,2.168951e-05,0.008440964,168,"*","*","VWFranchise","Private","*","Holland","*",FALSE,65381,0.002569554,4,61945,154600,108272.5,1.405209514,7.98591863474035e-09,1.82859137687279,3.62835235451149e-09,7.94771127103118,0.442072027760581,6342,3,-1.17364320171335e-06,-9.97869239917721e-07,-83.5067146841521,0.00844115360097511,-0.191486855546443,0.889214003675346,6619,1,";12;13;15;1",0,0,FALSE
"4042","TurboCharger","{MODEL=Opal,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,COUNTRY=Holland}=>{FAULT_TYPE=TurboCharger}",6.699505e-05,0.002593577,1.805285,23028,5.492281e-05,0.02117648,1641,"Opal","*","VWDealer","*","N","Holland","*",FALSE,632717,0.002593577,3,63045.5,164271.5,113658.5,1.405209514,7.96147391429443e-08,1.84568704820198,3.7446472930694e-08,25.2342454909572,0.457898767481234,6343,4,-7.61245540511176e-07,-5.37245916992626e-07,-49.7134879928038,0.0211765449801568,-0.178365082514802,0.479970712263411,6620,1,";10;12;14;15;1",0,0,FALSE
"4043","TurboCharger","{MODEL=Opal,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Holland}=>{FAULT_TYPE=TurboCharger}",8.48359e-05,0.002660797,1.852074,23030,0.0001078773,0.04054323,2078,"Opal","*","*","Private","N","Holland","*",FALSE,780969,0.002660797,3,64196.5,164780.5,114488.5,1.405209514,1.06518894403547e-07,1.89352333121195,5.1919957491373e-08,29.6209298343331,0.475216415996535,6344,4,-1.07511022594454e-06,-9.49577634780859e-07,-61.8334961208501,0.0405431154650279,-0.157743649465352,0.493108267936261,6621,1,";10;13;14;15;1",0,0,FALSE
"4044","TurboCharger","{DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,COUNTRY=Holland}=>{FAULT_TYPE=TurboCharger}",0.0001251717,0.00259489,1.806199,9009,4.702561e-05,0.01812239,3066,"*","*","VWDealer","Private","*","Holland","*",FALSE,1181553,0.00259489,4,63064,165168,114116,1.405209514,1.48914328889446e-07,1.84662142843989,7.17330929890994e-08,34.5216665111416,0.468973312383405,6345,3,-1.03271479145864e-06,-9.29764499283133e-07,-56.9327594440417,0.0181225408398814,-0.181542838402661,0.371218818524099,6622,1,";12;13;15;1",0,0,FALSE
"4045","TurboCharger","{MODEL=Lamura,USER_CUSTOMISED=N,COUNTRY=Belgium,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",5.429824e-06,0.002415547,1.681365,23068,3.992335e-05,0.01652767,133,"Lamura","*","*","*","N","Belgium","Village",FALSE,55060,0.002415547,3,58885.5,151157.5,105021.5,1.405209514,5.48595472958246e-09,1.71899419690379,2.29974990142147e-09,6.32877099911759,0.406158173637894,6349,4,-1.40585474694636e-07,-3.61222697968985e-08,-16.3342959361453,0.0165279334246033,-0.183193981920126,0.485581112683794,6626,1,";10;14;15;16;1",0,0,FALSE
"4046","TurboCharger","{CUSTOMER_TYPE=Private,COUNTRY=Belgium,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",4.89909e-05,0.003316484,2.308471,9034,0.0003759145,0.1133473,1200,"*","*","*","Private","*","Belgium","NormalUrban",FALSE,361829,0.003316484,4,74305,164576,119440.5,1.405209514,9.36350572161774e-08,2.36013488875368,5.47705191942511e-08,30.6908954312659,0.575311352715038,6356,3,-1.08799406313191e-06,-9.46727073077981e-07,-60.7635305239174,0.113347448683606,-0.0721623427587899,0.537882588910424,6633,1,";13;15;16;1",0,0,FALSE
"4047","TurboCharger","{MODEL=Opal,DEALERSHIP=Re-Import,USER_CUSTOMISED=N,COUNTRY=Belgium}=>{FAULT_TYPE=TurboCharger}",2.572022e-05,0.002908225,2.024299,23091,2.313007e-06,0.0007953329,630,"Opal","*","Re-Import","*","N","Belgium","*",FALSE,216627,0.002908225,3,67806.5,162676.5,115241.5,1.405209514,3.86578889633269e-08,2.06960241232753,2.01572646393579e-08,18.6747397891787,0.510516708911945,6357,4,-7.28695012475374e-07,-4.47857412026516e-07,-56.2729936945823,0.000795330485089662,-0.199203786183304,0.536233957138805,6634,1,";10;12;14;15;1",0,0,FALSE
"4048","TurboCharger","{DEALERSHIP=Re-Import,USER_CUSTOMISED=N,COUNTRY=Belgium}=>{FAULT_TYPE=TurboCharger}",4.507162e-05,0.002520962,1.754741,9039,5.46509e-06,0.002167859,1104,"*","*","Re-Import","*","N","Belgium","*",FALSE,437928,0.002520962,4,61586,163365,112475.5,1.405209514,5.02887720630473e-08,1.79401148005606,2.2662481399527e-08,19.7107900124573,0.437945148860269,6358,3,-1.24109785491932e-07,-3.31755075752362e-08,-8.47737078688517,0.00216782323573305,-0.197827038361925,0.46499153894426,6635,1,";12;14;15;1",0,0,FALSE
"4049","TurboCharger","{MODEL=Opal,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,COUNTRY=Belgium}=>{FAULT_TYPE=TurboCharger}",6.389229e-05,0.002935698,2.043422,23110,2.978617e-05,0.0101462,1565,"Opal","*","VWDealer","*","N","Belgium","*",FALSE,533093,0.002935698,3,68721.5,164658.5,116690,1.405209514,9.77864141891729e-08,2.08915323355831,5.21138994150939e-08,29.8309007964477,0.521985150541697,6360,4,-7.43073865464947e-07,-5.22578490508226e-07,-45.1168326873133,0.0101461390102115,-0.189749609019506,0.540573996371561,6637,1,";10;12;14;15;1",0,0,FALSE
"4050","TurboCharger","{MODEL=Opal,CUSTOMER_TYPE=Private,USER_CUSTOMISED=N,COUNTRY=Belgium}=>{FAULT_TYPE=TurboCharger}",8.532581e-05,0.00308356,2.146342,23112,0.0001429908,0.04637197,2090,"Opal","*","*","Private","N","Belgium","*",FALSE,677788,0.00308356,3,71085.5,165130.5,118108,1.405209514,1.43206614681844e-07,2.19437740015187,8.01641473698886e-08,36.8862416957662,0.549290649529994,6361,4,-1.03842250566625e-06,-9.21333444902344e-07,-54.5681842594171,0.0463720504870993,-0.151372873693132,0.56260426260556,6638,1,";10;13;14;15;1",0,0,FALSE
"4051","TurboCharger","{DEALERSHIP=VWDealer,CUSTOMER_TYPE=Private,COUNTRY=Belgium}=>{FAULT_TYPE=TurboCharger}",0.0001372153,0.002987917,2.079769,9048,4.734747e-05,0.01584631,3361,"*","*","VWDealer","Private","*","Belgium","*",FALSE,1124864,0.002987917,4,69639,165429,117534,1.405209514,2.17171682503736e-07,2.12631424014113,1.20573599533818e-07,44.8110867702871,0.54416738595185,6362,3,-9.64457437844354e-07,-8.80923992738414e-07,-46.6433391848961,0.0158464910504542,-0.183898215908419,0.393908866946438,6639,1,";12;13;15;1",0,0,FALSE
"4052","TurboCharger","{MODEL=Opal,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,COUNTRY=Switzerland}=>{FAULT_TYPE=TurboCharger}",6.327991e-05,0.002468727,1.718382,23190,7.825687e-06,0.003169928,1550,"Opal","*","VWDealer","*","N","Switzerland","*",FALSE,627854,0.002468727,3,60690.5,163964.5,112327.5,1.405209514,6.72992907975062e-08,1.7568390872708,2.97549570472189e-08,22.4961800229393,0.429054904066388,6366,4,-7.73560988856614e-07,-5.44937432876101e-07,-52.4515534608217,0.0031700548501312,-0.196819824371695,0.453671467116453,6643,1,";10;12;14;15;1",0,0,FALSE
"4053","TurboCharger","{DEALERSHIP=Re-Import,COUNTRY=Portugal,GEO_TYPE=Village}=>{FAULT_TYPE=TurboCharger}",8.777535e-06,0.001948752,1.356448,9143,4.722819e-05,0.02423509,215,"*","*","Re-Import","*","*","Portugal","Village",FALSE,110327,0.001948752,4,48592,149737,99164.5,1.405209514,4.77096319485201e-09,1.38680529884314,1.33672938742353e-09,4.81958020638349,0.263969575919174,6368,3,-1.69627594360127e-07,-5.45012595873397e-08,-23.368580592959,0.0242349975779371,-0.175163034436259,0.405785343645574,6645,1,";12;15;16;1",0,0,FALSE
"4054","TurboCharger","{MODEL=Opal,DEALERSHIP=VWDealer,USER_CUSTOMISED=N,GEO_TYPE=NormalUrban}=>{FAULT_TYPE=TurboCharger}",6.609688e-05,0.002771833,1.929362,23439,2.215057e-05,0.007991309,1619,"Opal","*","VWDealer","*","N","*","NormalUrban",FALSE,584090,0.002771833,3,65942.5,164523.5,115233,1.405209514,9.03295485593237e-08,1.97254072960966,4.56239924493497e-08,27.8819777716699,0.493460921431987,6380,4,-7.50530731094796e-07,-5.2906839747397e-07,-47.0657557120911,0.00799110191703463,-0.191944321481129,0.513413686899608,6657,1,";10;12;14;16;1",0,0,FALSE
